2.50469	4.5476	5.03389
2.53175	4.60054	5.05568
2.55939	4.65462	5.07789
2.58763	4.70985	5.07363
2.61646	4.76626	5.12632
2.64592	4.82388	5.15989
2.676	4.88273	5.18779
2.70672	4.94283	5.21609
2.7381	5.0042	5.25034
2.77013	5.06687	5.28382
2.80285	5.13087	5.31616
2.83625	5.19621	5.34747
2.87035	5.26292	5.3798
2.90517	5.33103	5.42532
2.9407	5.40055	5.46351
2.97698	5.47151	5.49872
3.014	5.54393	5.53356
3.05178	5.61784	5.56943
3.09034	5.69326	5.60681
3.12967	5.77021	5.64553
3.16981	5.84872	5.68495
3.21075	5.92882	5.72417
3.25251	6.01051	5.76212
3.29511	6.09383	5.79778
3.33854	6.17881	5.83037
3.38284	6.26546	5.85965
3.428	6.3538	5.90737
3.47404	6.44387	5.94322
3.52098	6.53569	5.97581
3.56881	6.62927	6.01218
3.61757	6.72464	6.0461
3.66725	6.82183	6.0775
3.71787	6.92086	6.11278
3.76945	7.02175	6.14116
3.82198	7.12452	6.17643
3.8755	7.22921	6.2024
3.93	7.33583	6.23907
3.9855	7.4444	6.26982
4.04202	7.55496	6.28369
4.09955	7.66751	6.3086
4.15813	7.7821	6.33263
4.21775	7.89873	6.35581
4.27843	8.01744	6.38636
4.34019	8.13824	6.4159
4.40302	8.26117	6.44435
4.46696	8.38624	6.47177
4.532	8.51347	6.49817
4.59816	8.6429	6.52359
4.66546	8.77454	6.54807
4.73389	8.90842	6.57162
4.80349	9.04456	6.59427
4.87425	9.18299	6.61605
4.94619	9.32372	6.63698
5.01933	9.46679	6.65707
5.09366	9.61221	6.67635
5.16922	9.76001	6.69483
5.246	9.91021	6.71254
5.32402	10.06284	6.72948
5.4033	10.21792	6.74568
5.48383	10.37547	6.76114
5.56565	10.53552	6.77588
5.64875	10.69808	6.78991
5.73315	10.86319	6.80326
5.81887	11.03087	6.81592
5.9059	11.20113	6.82791
5.99428	11.37401	6.83925
6.084	11.54953	6.84995
6.17508	11.7277	6.86001
6.26754	11.90856	6.86946
6.36137	12.09213	6.87829
6.45661	12.27843	6.88653
6.55325	12.46748	6.89419
6.65131	12.65931	6.90127
6.75081	12.85395	6.90779
6.85174	13.0514	6.91376
6.95414	13.25171	6.9192
7.058	13.45489	6.9241
7.16334	13.66096	6.9285
